CLASS,HEX ID,IMAGES PER CELL,MEAN LATITUDE,MEAN LONGITUDE
1377,4cc91a7,742,45.49211788274938,-73.57308910377363
1378,1e4,1498,-33.36851904539389,25.947550906542045
1379,463b,2153,58.992910730608486,5.711615327450062
1380,4704,3218,52.67026006494737,16.523054814170298
1381,395,2264,25.102786154151804,71.78942649469958
1382,6d0cc,393,-36.26987234096689,174.66148413740447
1383,132b4,1428,44.1414403011205,11.735113690476181
1384,132f6054,2905,41.90240540757312,12.479877590705689
1385,80c94,1571,36.13130692043288,-114.68766495862491
1386,46920b9,578,60.1446819273357,24.984164581314896
1387,87f7c,1578,44.8673387769328,-92.98806369771849
1388,47a84ec,806,52.506680202233305,13.474856781637701
1389,47e66e27,3757,48.86026667660376,2.3366063859462405
1390,0d57,3023,42.93108956533239,-0.4267518670195176
1391,808586c,4351,37.809898300390756,-122.4699980163186
1392,88f50c,984,33.92610985975609,-84.34896372052846
1393,477ed,1820,45.39917010329672,11.90171698021977
1394,80c5,1197,34.68024133500416,-116.61339802840429
1395,47bf25c,4455,50.94333026913556,6.964037598653183
1396,4767,393,45.697148244274736,16.54417709669213
1397,3b3,1454,4.109239667125178,73.51542560178832
1398,4876f,1260,51.848547596031764,-0.9117308809523834
1399,548673d,3802,49.27264761415055,-123.12732284692306
1400,487604c5,3233,51.501189054129426,-0.12594700092793062
1401,8834f3,3570,40.4516768436973,-79.96062856778676
1402,4d3,4903,45.905774341831545,-81.76978693595754
1403,48793,3713,53.95630534015608,-1.08055881281982
1404,548677,1344,49.23769213541665,-122.99604862723224
1405,130c,2869,35.93003449111187,14.427672633670221
1406,6b911,1926,-28.0286394288681,153.4245001625132
1407,6b13c,353,-34.5734312181303,150.3838302691218
1408,880fd24,2202,41.95741369845599,-87.67638727792915
1409,8865c,426,36.97060706338035,-86.47397346948343
1410,4cce0c,748,45.38811710695193,-75.62380635695222
1411,47874,1473,45.06037070604216,9.055446732518675
1412,88ddc,986,28.31554674036511,-81.42010253651112
1413,47a844,812,52.418638997536995,13.456327889162573
1414,12c9b,1363,43.243808912692515,5.506603292002944
1415,48761b24,698,51.52962860028646,-0.13472107879656148
1416,47e66d,4552,48.874809478691,2.3885029753954186
1417,89d31,1820,42.8735097659341,-78.85321738406581
1418,87db,551,38.25518624319417,-91.98317607804005
1419,882b1,700,43.74446515142855,-79.86752456857147
1420,89acf,4899,35.88692805103096,-78.81982255909327
1421,933,126,-10.336198833333334,-47.58988457936506
1422,8097c,406,38.241277581280784,-119.05796554679804
1423,487604bc,1229,51.50111603580151,-0.11304181611065947
1424,600104,2763,35.00795453383999,135.73453857437536
1425,89c2ec,764,41.02209476308906,-73.90179863089004
1426,133f,1303,39.60525744128937,15.98211172448197
1427,4887c74,833,55.93088966386551,-3.206946503001204
1428,96b,2407,-23.179231009970902,-68.87488034939776
1429,89d7,2976,43.449933893145,-77.40683038911331
1430,47c2c,2111,50.5386148934156,3.2031010293699724
1431,14cab84,457,40.999445798687056,29.020160505470443
1432,48761b1,689,51.543948074020314,-0.13228082148040615
1433,4652530c,1401,55.676223072804994,12.564653572448254
1434,4887c7b,1193,55.949861992456114,-3.214727761944672
1435,487a3,2176,53.24157506893402,-1.7958871318933847
1436,4649,1584,57.08758697095979,9.54431387247472
1437,3134,3488,20.99137629787828,105.78026200143375
1438,4cce05c,1676,45.406823800119305,-75.69177648926008
1439,6d0d3,1137,-36.762495029023704,174.76797478452067
1440,8858c,341,34.782222521994136,-83.35201705571848
1441,3baf4,803,12.283467929016188,76.71399876214201
1442,464d,3760,55.815019438297796,10.303575777925493
1443,88e76c,909,28.615458152915316,-81.25676766776668
1444,bc4,1320,-54.65774707272729,-67.7526008530302
1445,12a4a2f5,1125,41.383341200888864,2.167147160000001
1446,5490153,2144,47.62339524393652,-122.32719619449638
1447,0d504,1776,42.900517272522585,-2.177439350788287
1448,48d1,984,63.968094355691086,-17.90559931199189
1449,4875854,4262,50.82524538362271,-0.1463855124354768
1450,54950a04,3041,45.52224215093716,-122.6780712939823
1451,91b,1494,-8.277238631191418,-77.03793177844706
1452,876bd,631,40.01883957210772,-105.60151252297936
1453,476dc,4167,48.09587310823131,16.24467007751374
1454,486e7,482,51.49731199585065,-3.6478612593361004
1455,80969,529,37.530825725897934,-119.59601772400762
1456,357ca5,967,37.51866953671143,127.07097450982414
1457,34681,3903,24.938407110427875,121.43498452805477
1458,369,1402,29.793385235378114,109.49953024679023
1459,47e66e3c,1129,48.869984604074475,2.339728136403896
1460,89c6f,2262,39.86417016622457,-75.57314425994691
1461,5495ac,1116,45.65026067652327,-122.68648460035848
1462,8644b51,3667,30.266340008726402,-97.74788019089135
1463,4cbf,650,47.75862538769229,-70.12170918769226
1464,86d7,4062,32.1754769601182,-110.80762009059617
1465,85f,2138,17.566487594013058,-92.29505695369551
1466,95bcca4,808,-34.612237764851486,-58.437712790841665
1467,80dd5,1077,33.7701426861653,-118.37016688115145
1468,808f79,427,37.65586040749413,-122.41074603044503
1469,4870d,2130,52.21340509718315,-1.694438054929577
1470,89c6c74,247,39.98455240080973,-75.21603283400815
1471,808f7e3c,1975,37.75828778835442,-122.41951708
1472,808f74,2164,37.56628025924215,-122.42732722273573
1473,487604c1,159,51.4961360188679,-0.12079541509433961
1474,12a4bc,2691,41.47998289817913,2.211938715347456
1475,915,4899,-17.474591811594166,-69.48127054358046
1476,87d4,3487,35.163581999426384,-91.25068344536811
1477,67,729,13.894290843621397,145.01276103154993
1478,12db,1465,41.63193791740616,8.939599949488052
1479,47c35,3136,51.20513451116076,3.2245262825254906
1480,89c25a5,1979,40.68786856644767,-73.99311622738742
1481,6005,1192,34.78877779446302,136.95578039345634
1482,35f0524,469,39.9226896140725,116.35479048187642
1483,47a5,4812,51.534100641936654,10.785383433915225
1484,47a64,2283,51.579766937800926,12.160587690319772
1485,30e284,441,13.909184047619043,100.55152602494334
1486,54861,1036,49.19713604922786,-123.23544714092668
1487,132f603,1015,41.88191082758623,12.474678576354673
1488,481c,272,47.335660569852934,-3.181761051470584
1489,89b7b7f,1856,38.91341112715515,-77.02538176885777
1490,8644b1,239,30.17499166108786,-97.64845707112964
1491,487bb1f,1173,53.47395901193526,-2.2474303580562713
1492,60194,2542,35.57067256254927,139.0278763442173
1493,47c42c,990,51.83636464545448,4.667300347474744
1494,375,2122,24.708876494344818,91.11958701130962
1495,47b24,2947,54.09690651340346,10.2881487421106
1496,864eb,1061,32.821437591894494,-96.67423230065957
1497,0d422864,1302,40.42599292319506,-3.708111538402454
1498,480b,2541,49.24509624635979,-0.584626696182607
1499,8714,4977,38.17422946172394,-105.15368427164948
1500,8084c,368,38.627780168478274,-122.00095446195665
1501,6d64,188,-38.35505663297873,178.06810954255323
1502,47c609d4,700,52.38493747714273,4.875299249999989
1503,4788c,2124,45.65202646657257,7.713223379943488
1504,31da0c,605,1.366185267768593,103.69077037685936
1505,4664,2488,61.23162641599672,16.917632225080386
1506,35f0c,725,40.27006221379309,116.15309090482751
1507,2d4,397,-5.581317183879089,127.89447296725444
1508,8f5c,2103,17.500676722776937,-88.79488087922019
1509,2db,642,-6.792684792834887,120.71345527258552
1510,12d9,1335,41.31343467490633,9.404143074157306
1511,8654,1230,32.630058313008114,-98.95298794878036
1512,4778c,1754,45.88361962998853,11.52865129589509
1513,487604c7,2674,51.502498463724685,-0.1198864947643977
1514,6b12ab,1171,-33.79521039282672,151.2834969410757
1515,6bb,365,-28.87169910410958,149.82721084383564
1516,808f7e5,2158,37.74818682113063,-122.41524678405958
1517,8f64,2404,14.798226656405973,-88.96571836064896
1518,46415,641,59.607235527301185,10.66734648829954
1519,487604c3,509,51.49734101571711,-0.12608093713163054
1520,808574,595,38.03578688403363,-122.27117281848736
1521,88dd7e4,841,28.392210285374514,-81.57407703923909
1522,47e66e0c,669,48.8705323437967,2.3633837040358774
1523,1335,2311,43.48342417308513,16.233169917351766
1524,6ad6c,767,-37.712826936114766,144.54671735462807
1525,8833,2114,41.41088604777663,-80.23378526963076
1526,47e671b,809,48.82879749320152,2.331072061804693
1527,6c4,679,-24.43362762886599,166.0363021030929
1528,151d1,787,32.445158609911076,34.93971275349431
1529,60010f,660,34.96857703333331,135.77892074848484
1530,47ff,1228,45.52894883224763,0.6245966840390885
1531,47c79,648,52.02526983333335,6.272969305555563
1532,12a4a2d,2716,41.40485481885134,2.1737330430780344
1533,48879,372,55.61584083333332,-2.899487266129034
1534,967c,1837,-33.35687052531302,-69.36369037397935
1535,548f5,645,48.784113886821686,-123.52853156744172
1536,0d71fc9,725,37.170924721379215,-3.605775499310339
1537,8752c,3250,40.725702840307584,-111.94155820430714
1538,80dcb,1324,33.961248861027244,-117.32531169033214
1539,53716c,2228,51.06240345287245,-114.10432970511664
1540,48773,1251,52.22587752278176,-1.4290292214228604
1541,80857f,3495,37.85362579370525,-122.28841977453521
1542,132d4,1265,43.75477968300394,13.173970514624523
1543,8c7,465,15.129237161290327,-61.13627842150543
1544,89b7f,2473,39.04483360897685,-76.60847391346549
1545,871c,2922,35.518142948665414,-105.96579521252545
1546,47c609c3,556,52.37015168884893,4.88550294064748
1547,80c2c7c,3685,34.041223428493915,-118.26745710501967
1548,132f614,1568,41.915263794005206,12.498498137755085
1549,478f4,2844,46.2081463030944,7.788312518635733
1550,80858074,539,37.78757931168828,-122.38801126901643
1551,88e71,502,28.900574019920352,-81.29388117729086
1552,47c6099,1990,52.35811589698505,4.903824841708532
1553,4747,666,47.20915173873868,21.584016978978998
1554,94ce7,368,-23.609686236413054,-46.45334414130434
1555,0da4,2100,33.36119702428574,-6.639121069523833
1556,601884,701,35.73914121255352,139.90995439657627
1557,486ec,2129,51.663283419915594,-4.222482299671211
1558,12a4a29,3052,41.392753214941045,2.1591183666448295
1559,346e3,514,22.583808291828753,120.68583190856043
1560,31da1b,2152,1.2925272244423793,103.79989995027881
1561,4745,955,46.10203809528804,20.681352219895324
1562,487c9,1697,54.22943207365949,-2.8386847030053017
1563,1eb,1440,-24.63261868263892,27.099141720138824
1564,47e66fb,584,48.884752017123226,2.315274952054798
1565,953,2808,-27.885481931267837,-48.72919013888881
1566,5f7,1490,43.1814409120806,142.93473221610702
1567,47db,2043,52.37545488203639,1.6894821576113543
1568,4655,1376,55.6337447245641,14.32886925145348
1569,47084,771,51.56850465369654,14.170143525291834
1570,0d604b,233,39.355670553648075,-0.3264444163090126
1571,465f9c4,135,59.40127220000003,18.023820148148143
1572,874c,3728,39.38209090236054,-110.89123520600846
1573,80c2c1,1823,34.12943648491502,-118.2680822419091
1574,8c3c,554,12.272547456678703,-61.60383568592054
1575,6bd,2178,-20.584722639118503,148.37088539944958
1576,47894,4786,45.74421875114898,6.9253340643543595
1577,47bd09,1338,50.12277956576991,8.644673591928248
1578,487184,3332,51.386325769207644,-2.3670716242497023
1579,47a857,1283,52.51836962509737,13.246530356196404
1580,872b14,2218,33.46021841027955,-112.07831138773678
1581,3404014,1266,22.299656122432815,114.21193235544999
1582,54950a14,847,45.5120182101534,-122.68040763872467
1583,8e3e4,136,4.097182433823528,-73.65148797794114
1584,34040c,1047,22.456888649474738,114.215488086915
1585,6ab7,884,-35.19703795248878,138.93382077149334
1586,465255,788,55.63403585913704,12.560767095177686
1587,4ccd,1816,44.873649942731255,-75.58604229570486
1588,48766c,1344,51.596360830357106,-0.46416315922618995
1589,470b93,555,50.06365580540538,14.478540657657675
1590,4876034c,3871,51.50777541048829,-0.07717657349522057
1591,89c801,120,39.252547499999984,-76.5190286916667
1592,0d19334,2714,38.72913101105404,-9.156875537951322
1593,808580d,1533,37.796473621656844,-122.43330696934107
1594,4876035c,455,51.502002672527446,-0.08800850769230774
1595,8830d,875,41.14446566742856,-81.60251533371415
1596,89b14,4455,37.557299556677975,-77.47775410729496
1597,882b34cc,2120,43.65346143396222,-79.38434107924539
1598,89b61,924,39.23165795779219,-77.71792067207782
1599,4cb2c,3317,43.61522497437443,-70.3217282366596
1600,80dd24,1378,33.67914362481854,-117.99769018359956
1601,85b,577,15.846689077989591,-96.5769323136914
1602,1354,2420,41.67729239173559,20.93476741570248
1603,94cf4,973,-23.30069119116139,-47.02864603391553
1604,477f4,2849,45.458317612144604,11.184642116883033
1605,a84,2024,-45.725206555336015,170.28840195207525
1606,880e2cac,2314,41.88945996758842,-87.62423794122711
1607,2e3,468,-2.0818606452991446,102.55418326068374
1608,88f504c,861,33.778709845528525,-84.40483037514522
1609,35b34,456,30.9568313245614,120.67734954605241
1610,12af4,1075,42.704981061395344,1.5587488344186091
1611,89c6cc,3423,39.94893149985386,-75.13164324656738
1612,6b15,756,-35.28371668915339,150.49917006481476
1613,88344,797,40.5382837478042,-80.28676857841923
1614,80c8c424,307,36.11661789902273,-115.18337793485347
1615,94ce584,3583,-23.541004897850968,-46.64687618448247
1616,1503c,189,30.93287389417991,35.474405677248676
1617,174,1922,1.7676801805411018,31.71171623465143
1618,880fd34,3692,41.91047929739984,-87.63393075108324
1619,485ac,340,52.46687031176471,-9.605611508823534
1620,164,1950,11.39600243230768,39.49458435076932
1621,601f,2769,36.576118011195284,139.41081903178036
1622,77,1278,-16.642770325508586,-149.66479940610333
1623,34695,604,24.054190440397328,120.45487815562903
1624,46964,4840,59.932379674173646,30.2835982904958
1625,5489,2964,49.267244362347995,-124.95026250641043
1626,4cb1,900,44.89258172999996,-70.16507045888902
1627,35d,1165,34.604602465235985,116.01384720686681
1628,935f,433,-16.654175431870662,-49.22768125404153
1629,465f764,408,59.31645980882353,17.986294034313726
1630,8e2c,1070,0.42097009532710294,-77.76451444205613
1631,89c7c,1409,39.5558493740241,-76.06279450035474
1632,87c14,561,38.958230192513334,-94.25323614973267
1633,487604a4,513,51.499102910331466,-0.10047135477582848
1634,0d59,3942,41.73599671664148,-0.8050254766615985
1635,883d4,467,42.20238685653104,-84.4421641777303
1636,89b7b9c,987,38.873692972644406,-77.00302890982796
1637,4b5b,2740,44.64383800036486,-63.56086779233574
1638,465f9f,901,59.3952635804662,17.923439465038868
1639,4779c,1478,46.46472626319345,12.46479981867386
1640,60189c,279,35.87779203942653,139.9457783655913
1641,4b59,1610,44.961588614906944,-64.23935277018613
1642,33bc,1455,13.594656657044698,120.91952150446778
1643,60188cb,2881,35.668860014925485,139.70199722874025
1644,0d127c,61,37.203311409836076,-5.792815344262298
1645,2a2c,879,-33.421744648464205,115.24949765756539
1646,133bc,4511,40.692147649301766,14.540862814896968
1647,476f,3591,47.02578104232794,15.653387401559494
1648,47b18ec,1642,53.553234239951365,10.013330438489662
1649,0d4ec,1168,43.37251891609575,-3.414414410958908
1650,8840c,2406,39.66450342851223,-84.1058300095597
1651,4809,1280,47.87633904296874,-0.6399918359374986
1652,9614,2972,-39.750763238896376,-72.42245244582782
1653,6ad7c,192,-37.484270963541626,145.24082955208337
1654,4870f,1241,52.18874803787262,-2.2025500564061216
1655,40ac,2727,42.84608553538706,24.047651002933613
1656,357cd,171,37.74893216374271,127.14095064912279
1657,548e4,946,47.93646930021153,-123.794268755814
1658,35b2c,352,30.98961169886364,121.20800417613631
1659,478ec,4805,46.298820506763775,7.0348136616025005
1660,47fd,3340,47.12500733652711,0.6401251589820346
1661,95bccab,1341,-34.589566565249754,-58.388475855331954
1662,487bb7,401,53.511817493765605,-2.1092849027431413
1663,6d0d1,162,-36.70117530246913,174.46746999382717
1664,4801,2778,45.718154650828005,-0.9078072062635031
1665,1f4,378,-22.112353330687828,39.17676199470896
1666,0d11,2242,37.492464565120365,-7.141438726137375
1667,1dcc3,489,-34.281308599182,18.468095294478555
1668,7c005,1307,21.610134826319822,-158.01166222647262
1669,8824c,4978,42.49659440779459,-83.182706907995
1670,0d1b,3527,37.27580654749091,-8.531580880068036
1671,0d45,2523,42.12363576377323,-3.2359583999207238
1672,143,953,23.618595250786985,32.55086563588667
1673,46416d,2328,59.927458877577074,10.689921539518938
1674,3469c,594,24.596649590909085,120.81875980471388
1675,48734,1218,50.62223125123159,-1.9668602380952365
1676,0d4f4,406,42.87007763546793,-3.3944020270935975
1677,0db4,940,30.609992201063793,-8.84216617978723
1678,486704,889,53.33820052755906,-6.095088532058494
1679,4645,2303,58.455984261832334,11.697795782891868
1680,340400d,1185,22.318810270042224,114.17268618480995
1681,80858064,3680,37.79363899402172,-122.39570066304313
